"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"83"	1.1390973489929e-177	0.478309166961791	0.559	0.354	5.69548674496449e-174	"3"	"ENSDNOG00000030939"
"84"	6.96588688375169e-146	0.317069672789049	0.934	0.893	3.48294344187585e-142	"3"	"ENSDNOG00000047815"
"85"	1.2044449685874e-139	0.427782562642746	0.631	0.469	6.02222484293702e-136	"3"	"ENSDNOG00000037287"
"86"	3.44600671579294e-122	0.442584891227195	0.713	0.595	1.72300335789647e-118	"3"	"ENSDNOG00000017128"
"87"	5.18206422920301e-120	0.37521674676087	0.536	0.352	2.5910321146015e-116	"3"	"ENSDNOG00000040689"
"88"	6.00576743601639e-102	0.264352094295621	0.956	0.928	3.00288371800819e-98	"3"	"ENSDNOG00000001344"
"89"	2.96943881335541e-100	0.439871803840679	0.457	0.318	1.4847194066777e-96	"3"	"ENSDNOG00000040794"
"90"	5.9234600567818e-84	0.341052085676345	0.338	0.202	2.9617300283909e-80	"3"	"ENSDNOG00000032505"
"91"	2.87640046207068e-69	0.446536975689523	0.41	0.287	1.43820023103534e-65	"3"	"ENSDNOG00000052091"
"92"	8.0171013020064e-64	0.309201759058453	0.364	0.254	4.0085506510032e-60	"3"	"ENSDNOG00000012421"
"93"	2.12208903330629e-46	0.677145191421284	0.348	0.252	1.06104451665314e-42	"3"	"ENSDNOG00000005002"
"94"	2.08734878837247e-44	0.251936205965041	0.458	0.378	1.04367439418624e-40	"3"	"ENSDNOG00000009066"
"95"	4.09909008700611e-43	0.296214510743311	0.423	0.342	2.04954504350305e-39	"3"	"ENSDNOG00000020033"
"96"	8.95821639109531e-43	0.298315525252544	0.431	0.343	4.47910819554766e-39	"3"	"ENSDNOG00000011092"
"97"	5.05605933151887e-42	0.306068806951573	0.636	0.568	2.52802966575943e-38	"3"	"ENSDNOG00000035525"
"98"	1.73656340832752e-40	0.255124463524725	0.528	0.457	8.68281704163759e-37	"3"	"ENSDNOG00000013104"
"99"	1.30668406697772e-38	0.285368716357764	0.445	0.365	6.53342033488858e-35	"3"	"ENSDNOG00000019440"
"100"	1.7244969580845e-37	0.297106256506196	0.632	0.552	8.62248479042252e-34	"3"	"ENSDNOG00000042941"
"101"	5.8853997440755e-36	0.262834447140497	0.725	0.702	2.94269987203775e-32	"3"	"ENSDNOG00000011425"
"102"	2.33300435876975e-35	0.253944413613778	0.421	0.355	1.16650217938488e-31	"3"	"ENSDNOG00000004963"
"103"	1.69847312318278e-33	0.526178359430467	0.483	0.41	8.49236561591391e-30	"3"	"ENSDNOG00000037384"
"104"	2.875620729487e-18	0.369603942721715	0.466	0.423	1.4378103647435e-14	"3"	"ENSDNOG00000004997"
"105"	1.6780263106445e-16	0.444046662629338	0.463	0.422	8.3901315532225e-13	"3"	"ENSDNOG00000009313"
"106"	1.09332775213883e-15	0.322687595647167	0.319	0.27	5.46663876069417e-12	"3"	"ENSDNOG00000043328"
"107"	6.86240031589256e-12	0.269898090584737	0.499	0.487	3.43120015794628e-08	"3"	"ENSDNOG00000035400"
"108"	2.2849267581514e-11	0.253267365182359	0.3	0.266	1.1424633790757e-07	"3"	"ENSDNOG00000018450"
"109"	1.58285805666875e-08	0.661869901825149	0.285	0.275	7.91429028334376e-05	"3"	"ENSDNOG00000025666"
