"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"120"	3.98301373210714e-08	4.92412652336602	0.389	0.293	0.000199150686605357	"0"	"ENSDNOG00000044012"
"121"	7.19491249231207e-08	0.346367223599243	0.343	0.342	0.000359745624615604	"0"	"ENSDNOG00000004086"
"122"	8.34532031421379e-08	0.321739484853513	0.86	0.829	0.000417266015710689	"0"	"ENSDNOG00000007075"
"123"	3.77218535754596e-07	0.486379821620141	0.99	0.995	0.00188609267877298	"0"	"ENSDNOG00000045064"
"124"	4.07947442788573e-07	1.10553164828943	0.592	0.651	0.00203973721394287	"0"	"ENSDNOG00000046801"
"125"	4.57147843580678e-07	0.301166102101509	0.589	0.617	0.00228573921790339	"0"	"ENSDNOG00000049236"
"126"	6.15044137773175e-07	0.339893576718474	0.603	0.589	0.00307522068886587	"0"	"ENSDNOG00000031698"
"127"	6.39649908222037e-07	0.48927101874894	0.956	0.966	0.00319824954111019	"0"	"ENSDNOG00000033465"
"128"	6.74040021787621e-07	0.32677778534291	0.809	0.876	0.0033702001089381	"0"	"ENSDNOG00000008510"
"129"	8.05805938545018e-07	1.93966075814755	0.362	0.267	0.00402902969272509	"0"	"ENSDNOG00000036911"
"130"	9.46021040581205e-07	0.252903349987888	0.719	0.721	0.00473010520290603	"0"	"ENSDNOG00000000712"
"131"	1.25400346863825e-06	0.430852757079665	0.998	0.999	0.00627001734319125	"0"	"ENSDNOG00000049724"
"132"	1.7102539435191e-06	1.0715110669996	0.967	0.983	0.0085512697175955	"0"	"ENSDNOG00000046032"
"133"	3.13477569298243e-06	0.879485072278011	0.682	0.736	0.0156738784649121	"0"	"ENSDNOG00000015763"
"134"	6.86340933464266e-06	0.263231743797138	0.466	0.416	0.0343170466732133	"0"	"ENSDNOG00000049163"
"135"	8.59107620006803e-06	0.923580099162955	0.959	0.968	0.0429553810003402	"0"	"ENSDNOG00000018269"
"136"	9.83165536088098e-06	0.2510659717296	0.928	0.948	0.0491582768044049	"0"	"ENSDNOG00000031609"
