"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"122"	7.56054330762587e-17	0.558977374110936	0.362	0.529	3.78027165381294e-13	"1"	"ENSDNOG00000045388"
"123"	2.02135257904987e-15	0.543171327385401	0.149	0.268	1.01067628952494e-11	"1"	"ENSDNOG00000039872"
"124"	2.26056076426766e-15	0.583171048873449	0.104	0.26	1.13028038213383e-11	"1"	"ENSDNOG00000008826"
"125"	3.25432046202234e-14	2.66546625041678	0.327	0.396	1.62716023101117e-10	"1"	"ENSDNOG00000030820"
"126"	4.21818476318816e-13	0.257272309673018	0.459	0.619	2.10909238159408e-09	"1"	"ENSDNOG00000047566"
"127"	6.89923064193464e-13	0.272757161055538	0.447	0.608	3.44961532096732e-09	"1"	"ENSDNOG00000044550"
"128"	2.45866575786733e-12	0.291476412000245	0.42	0.591	1.22933287893367e-08	"1"	"ENSDNOG00000031036"
"129"	3.6371448861242e-12	0.538491468704621	0.614	0.702	1.8185724430621e-08	"1"	"ENSDNOG00000033138"
"130"	1.0903173456036e-11	0.326818824776777	0.701	0.79	5.45158672801799e-08	"1"	"ENSDNOG00000039611"
"131"	1.95281621121225e-11	0.285662101555415	0.475	0.637	9.76408105606126e-08	"1"	"ENSDNOG00000046252"
"132"	8.22699401234804e-11	0.395801198221483	0.712	0.791	4.11349700617402e-07	"1"	"ENSDNOG00000033767"
"133"	1.57258452309443e-10	0.424409396197535	0.388	0.463	7.86292261547213e-07	"1"	"ENSDNOG00000034860"
"134"	9.60918584798763e-10	0.469576236329159	0.603	0.698	4.80459292399381e-06	"1"	"ENSDNOG00000047673"
"135"	9.69201065101971e-09	0.302992330689856	0.462	0.633	4.84600532550985e-05	"1"	"ENSDNOG00000039749"
"136"	1.22746108171297e-08	0.347404435053946	0.26	0.42	6.13730540856486e-05	"1"	"ENSDNOG00000032222"
"137"	1.82092852732401e-08	0.318465010144105	0.506	0.577	9.10464263662007e-05	"1"	"ENSDNOG00000041462"
"138"	2.56272265577713e-08	0.264298232760134	0.488	0.636	0.000128136132788857	"1"	"ENSDNOG00000037374"
"139"	3.46853552851064e-08	0.292368657251206	0.667	0.754	0.000173426776425532	"1"	"ENSDNOG00000034363"
"140"	4.08442587009818e-08	0.269636382763969	0.568	0.688	0.000204221293504909	"1"	"ENSDNOG00000039116"
"141"	4.72348789194758e-08	0.317752840559984	0.515	0.599	0.000236174394597379	"1"	"ENSDNOG00000019028"
"142"	1.03216381923977e-07	0.651715573302568	0.456	0.61	0.000516081909619883	"1"	"ENSDNOG00000049803"
"143"	3.89526200378967e-07	10.2030125954537	0.122	0.255	0.00194763100189483	"1"	"ENSDNOG00000008629"
"144"	2.5513165321209e-06	0.399277646410846	0.62	0.713	0.0127565826606045	"1"	"ENSDNOG00000036598"
"145"	5.59821313133602e-06	0.37361050654965	0.641	0.73	0.0279910656566801	"1"	"ENSDNOG00000036172"
