"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"596"	0	0.709351761382448	0.987	0.954	0	"NK"	"ENSDNOG00000047815"
"597"	0	0.705932269190391	0.632	0.225	0	"NK"	"ENSDNOG00000052048"
"598"	0	0.703380232617242	0.863	0.699	0	"NK"	"ENSDNOG00000048876"
"599"	0	0.694370449202858	0.648	0.273	0	"NK"	"ENSDNOG00000000176"
"600"	0	0.651687388480189	0.6	0.29	0	"NK"	"ENSDNOG00000037918"
"601"	0	0.643447753620364	0.996	0.922	0	"NK"	"ENSDNOG00000043179"
"602"	0	0.636961924471907	0.937	0.783	0	"NK"	"ENSDNOG00000032661"
"603"	0	0.632684693649898	0.736	0.554	0	"NK"	"ENSDNOG00000031319"
"604"	0	0.594404875399046	0.994	0.831	0	"NK"	"ENSDNOG00000045979"
"605"	0	0.5625229866859	0.834	0.661	0	"NK"	"ENSDNOG00000045345"
"606"	0	0.540251775090307	0.931	0.724	0	"NK"	"ENSDNOG00000032905"
"607"	0	0.535825820768757	0.523	0.133	0	"NK"	"ENSDNOG00000032465"
"608"	0	0.498621636140779	0.541	0.187	0	"NK"	"ENSDNOG00000033530"
"609"	0	0.463179139964281	0.489	0.131	0	"NK"	"ENSDNOG00000031498"
"610"	0	0.422939470396859	0.546	0.276	0	"NK"	"ENSDNOG00000051688"
"611"	0	0.349787015780931	0.396	0.07	0	"NK"	"ENSDNOG00000024234"
"612"	0	0.313012196283199	0.447	0.086	0	"NK"	"ENSDNOG00000017667"
"613"	1.47732806290759e-284	0.353994543317039	0.99	0.978	7.38664031453793e-281	"NK"	"ENSDNOG00000031298"
"614"	7.95598301211163e-272	0.52559701309895	0.689	0.527	3.97799150605582e-268	"NK"	"ENSDNOG00000018923"
"615"	1.44256694870545e-245	0.317356900589922	0.551	0.333	7.21283474352727e-242	"NK"	"ENSDNOG00000016154"
"616"	2.07462325307232e-232	0.417005710620642	0.434	0.165	1.03731162653616e-228	"NK"	"ENSDNOG00000002426"
"617"	1.88246658478049e-228	0.529245617622123	0.747	0.587	9.41233292390246e-225	"NK"	"ENSDNOG00000037161"
"618"	4.43339784189337e-223	0.397013850565486	0.905	0.795	2.21669892094669e-219	"NK"	"ENSDNOG00000042941"
"619"	6.94113353184943e-223	0.498374134264093	0.681	0.577	3.47056676592471e-219	"NK"	"ENSDNOG00000043462"
"620"	2.22244087748861e-221	0.429875855569682	0.69	0.579	1.1112204387443e-217	"NK"	"ENSDNOG00000030902"
"621"	4.67848993310573e-218	0.540622928044954	0.784	0.684	2.33924496655287e-214	"NK"	"ENSDNOG00000045847"
"622"	3.92652959453116e-207	0.427689099706005	0.67	0.582	1.96326479726558e-203	"NK"	"ENSDNOG00000037832"
"623"	3.03928286461519e-198	0.430645460218775	0.595	0.461	1.51964143230759e-194	"NK"	"ENSDNOG00000031167"
"624"	3.92556503573621e-193	0.35353099128509	0.654	0.556	1.9627825178681e-189	"NK"	"ENSDNOG00000038258"
"625"	5.400507796963e-191	0.400714830331579	0.61	0.423	2.7002538984815e-187	"NK"	"ENSDNOG00000039014"
"626"	7.29522890390425e-188	0.426870394076712	0.653	0.469	3.64761445195212e-184	"NK"	"ENSDNOG00000044259"
"627"	9.68261650417132e-179	0.418507413810805	0.755	0.68	4.84130825208566e-175	"NK"	"ENSDNOG00000047765"
"628"	1.28197901096255e-175	0.311619470143593	0.994	0.952	6.40989505481273e-172	"NK"	"ENSDNOG00000016414"
"629"	2.00021176575413e-171	0.311604703839867	0.603	0.482	1.00010588287706e-167	"NK"	"ENSDNOG00000038089"
"630"	1.39671039954114e-170	0.403478691328318	0.705	0.625	6.98355199770571e-167	"NK"	"ENSDNOG00000011917"
"631"	3.53249546727696e-168	0.293229951876282	0.6	0.4	1.76624773363848e-164	"NK"	"ENSDNOG00000016767"
"632"	5.67274988834441e-159	0.483241404284997	0.747	0.663	2.83637494417221e-155	"NK"	"ENSDNOG00000036125"
"633"	7.52043269124331e-146	0.330438335281774	0.638	0.514	3.76021634562166e-142	"NK"	"ENSDNOG00000038849"
"634"	6.24182957378291e-136	0.464725870251675	0.373	0.119	3.12091478689146e-132	"NK"	"ENSDNOG00000000027"
"635"	2.51792817601338e-123	0.396555865719349	0.686	0.527	1.25896408800669e-119	"NK"	"ENSDNOG00000035605"
"636"	3.73593046800548e-123	0.35716333880936	0.713	0.646	1.86796523400274e-119	"NK"	"ENSDNOG00000045458"
"637"	2.86694305748618e-121	0.35874080613583	0.298	0.102	1.43347152874309e-117	"NK"	"ENSDNOG00000019812"
"638"	3.36897282079116e-120	0.338119302272019	0.715	0.593	1.68448641039558e-116	"NK"	"ENSDNOG00000041323"
"639"	4.51789750465387e-118	0.363016849844746	0.688	0.588	2.25894875232694e-114	"NK"	"ENSDNOG00000035918"
"640"	2.4303641398638e-116	0.322863419197333	0.499	0.352	1.2151820699319e-112	"NK"	"ENSDNOG00000049009"
"641"	2.44520469467328e-113	0.399545151127361	0.389	0.177	1.22260234733664e-109	"NK"	"ENSDNOG00000004892"
"642"	6.71302194933389e-112	0.362926701179562	0.769	0.713	3.35651097466694e-108	"NK"	"ENSDNOG00000041575"
"643"	4.31886367735203e-103	0.486037372890497	0.444	0.227	2.15943183867602e-99	"NK"	"ENSDNOG00000034989"
"644"	1.38446335618031e-78	0.302355033715951	0.753	0.722	6.92231678090156e-75	"NK"	"ENSDNOG00000004180"
"645"	9.8700314378437e-75	0.271390590857445	0.66	0.625	4.93501571892185e-71	"NK"	"ENSDNOG00000024452"
"646"	6.63669019854697e-74	0.437931255906508	0.578	0.489	3.31834509927349e-70	"NK"	"ENSDNOG00000042888"
"647"	1.41661799816805e-72	0.329506136174416	0.796	0.734	7.08308999084023e-69	"NK"	"ENSDNOG00000040531"
"648"	2.04125765285184e-63	0.283389112535443	0.713	0.629	1.02062882642592e-59	"NK"	"ENSDNOG00000045202"
"649"	2.96033133871586e-62	0.5011739026402	0.346	0.156	1.48016566935793e-58	"NK"	"ENSDNOG00000032151"
"650"	5.14539774352531e-56	0.305543888558758	0.563	0.485	2.57269887176266e-52	"NK"	"ENSDNOG00000036927"
"651"	1.5863033381663e-54	0.259251088829533	0.606	0.525	7.9315166908315e-51	"NK"	"ENSDNOG00000048083"
"652"	1.80843569025618e-52	0.287116175613826	0.764	0.739	9.04217845128089e-49	"NK"	"ENSDNOG00000018819"
"653"	1.70691082477291e-51	0.26547196582967	0.776	0.75	8.53455412386453e-48	"NK"	"ENSDNOG00000012157"
"654"	7.11505176641424e-47	0.318849570454068	0.739	0.697	3.55752588320712e-43	"NK"	"ENSDNOG00000019022"
"655"	1.38649552188406e-45	0.279653253807003	0.803	0.77	6.93247760942032e-42	"NK"	"ENSDNOG00000041810"
"656"	2.94577645099062e-39	6.41686224257558	0.394	0.304	1.47288822549531e-35	"NK"	"ENSDNOG00000025252"
"657"	4.00837335362985e-11	0.516545152686371	0.477	0.447	2.00418667681492e-07	"NK"	"ENSDNOG00000000797"
"658"	4.28923353907859e-11	0.322522112996979	0.423	0.385	2.14461676953929e-07	"NK"	"ENSDNOG00000031336"
"659"	1.92706017369335e-09	0.329263787609664	0.257	0.159	9.63530086846674e-06	"NK"	"ENSDNOG00000033488"
"660"	1.19636070089492e-06	1.81816796567341	0.434	0.409	0.00598180350447459	"NK"	"ENSDNOG00000002935"
"661"	0.000249685545386425	0.272058856282061	0.487	0.477	1	"NK"	"ENSDNOG00000017618"
"662"	0.0335673160381965	1.11932256831145	0.749	0.802	1	"NK"	"ENSDNOG00000039572"
"663"	0	1.92998715679956	0.893	0.48	0	"CD8+ T"	"ENSDNOG00000004240"
"664"	2.2120568673775e-277	1.08756097501655	0.992	0.737	1.10602843368875e-273	"CD8+ T"	"ENSDNOG00000035400"
"665"	4.51757093655068e-233	1.3037469487974	0.875	0.526	2.25878546827534e-229	"CD8+ T"	"ENSDNOG00000043972"
"666"	3.65089710801971e-127	0.662788600832172	0.837	0.597	1.82544855400985e-123	"CD8+ T"	"ENSDNOG00000042721"
"667"	1.70375162906014e-126	0.574277651191133	0.939	0.844	8.51875814530072e-123	"CD8+ T"	"ENSDNOG00000014105"
"668"	2.47976189530551e-124	1.03541263170303	0.826	0.672	1.23988094765275e-120	"CD8+ T"	"ENSDNOG00000045345"
"669"	9.6565561467872e-121	0.749552163570748	0.834	0.641	4.8282780733936e-117	"CD8+ T"	"ENSDNOG00000005279"
"670"	1.92820544701024e-95	0.668465546025586	0.576	0.363	9.6410272350512e-92	"CD8+ T"	"ENSDNOG00000049483"
"671"	4.58246235193633e-91	0.413198194791374	0.751	0.527	2.29123117596817e-87	"CD8+ T"	"ENSDNOG00000019529"
"672"	1.53655910029381e-86	0.524674846740765	0.786	0.63	7.68279550146905e-83	"CD8+ T"	"ENSDNOG00000048140"
"673"	3.82939398409556e-83	0.454862185352643	0.814	0.628	1.91469699204778e-79	"CD8+ T"	"ENSDNOG00000009597"
"674"	5.17535081923985e-81	0.48960111484076	0.8	0.702	2.58767540961992e-77	"CD8+ T"	"ENSDNOG00000040096"
"675"	1.89843750995518e-70	0.550021491498791	0.716	0.599	9.49218754977591e-67	"CD8+ T"	"ENSDNOG00000008415"
"676"	2.49913745415785e-54	0.637082818084733	0.603	0.508	1.24956872707893e-50	"CD8+ T"	"ENSDNOG00000031506"
"677"	1.34608102564302e-52	0.301163272933424	0.99	0.841	6.73040512821511e-49	"CD8+ T"	"ENSDNOG00000045979"
"678"	4.88420455817679e-49	0.304408595114257	0.82	0.748	2.44210227908839e-45	"CD8+ T"	"ENSDNOG00000041688"
"679"	1.24861316493332e-46	0.345688379591107	0.804	0.698	6.24306582466659e-43	"CD8+ T"	"ENSDNOG00000038558"
"680"	1.25347660540066e-46	0.296428605904536	0.977	0.896	6.26738302700332e-43	"CD8+ T"	"ENSDNOG00000025237"
"681"	2.45513166555117e-45	0.30488706676247	0.839	0.736	1.22756583277559e-41	"CD8+ T"	"ENSDNOG00000025294"
"682"	8.38482156767734e-45	0.451108505635512	0.675	0.602	4.19241078383867e-41	"CD8+ T"	"ENSDNOG00000041323"
"683"	1.16667451802328e-44	0.264866622841331	0.995	0.955	5.83337259011639e-41	"CD8+ T"	"ENSDNOG00000016414"
"684"	1.26401617936877e-34	0.556179002031919	0.633	0.621	6.32008089684384e-31	"CD8+ T"	"ENSDNOG00000033764"
"685"	2.88290802701705e-31	0.526993920206948	0.36	0.225	1.44145401350853e-27	"CD8+ T"	"ENSDNOG00000043171"
"686"	5.67416897355247e-29	0.443185238286156	0.643	0.606	2.83708448677624e-25	"CD8+ T"	"ENSDNOG00000002982"
"687"	4.84986601005989e-28	0.49160507539505	0.523	0.463	2.42493300502995e-24	"CD8+ T"	"ENSDNOG00000039979"
"688"	7.51576556647763e-23	0.356133221961418	0.475	0.437	3.75788278323881e-19	"CD8+ T"	"ENSDNOG00000049566"
"689"	2.72445308085202e-19	0.35442589528862	0.574	0.585	1.36222654042601e-15	"CD8+ T"	"ENSDNOG00000046079"
"690"	2.91848627287253e-19	0.408838404763347	0.619	0.615	1.45924313643626e-15	"CD8+ T"	"ENSDNOG00000047109"
"691"	4.02430067131384e-19	0.312715428923672	0.576	0.523	2.01215033565692e-15	"CD8+ T"	"ENSDNOG00000011482"
"692"	3.08490731122157e-17	0.450052276337197	0.474	0.453	1.54245365561078e-13	"CD8+ T"	"ENSDNOG00000036112"
"693"	1.0171290385519e-16	0.266518995779852	0.685	0.687	5.08564519275952e-13	"CD8+ T"	"ENSDNOG00000019241"
"694"	1.78980326502686e-15	0.271968268754022	0.679	0.727	8.94901632513431e-12	"CD8+ T"	"ENSDNOG00000009084"
"695"	3.45728865991891e-14	0.276621418853517	0.379	0.363	1.72864432995946e-10	"CD8+ T"	"ENSDNOG00000012306"
"696"	1.58490784939935e-13	0.677830819810963	0.407	0.388	7.92453924699674e-10	"CD8+ T"	"ENSDNOG00000031698"
"697"	1.20750738849907e-11	0.360627846252172	0.482	0.477	6.03753694249533e-08	"CD8+ T"	"ENSDNOG00000031253"
"698"	2.43209848483836e-11	0.377085645839032	0.283	0.473	1.21604924241918e-07	"CD8+ T"	"ENSDNOG00000002342"
"699"	1.06852224153305e-10	0.307570186528461	0.432	0.421	5.34261120766522e-07	"CD8+ T"	"ENSDNOG00000041677"
"700"	2.95691153432906e-09	0.284465319364501	0.558	0.616	1.47845576716453e-05	"CD8+ T"	"ENSDNOG00000035169"
"701"	7.38723320335032e-09	0.278618780103093	0.418	0.414	3.69361660167516e-05	"CD8+ T"	"ENSDNOG00000033673"
"702"	5.7407106403069e-07	0.316566966592597	0.587	0.637	0.00287035532015345	"CD8+ T"	"ENSDNOG00000045202"
"703"	2.23841855210367e-06	0.300478544788616	0.41	0.462	0.0111920927605184	"CD8+ T"	"ENSDNOG00000051273"
"704"	3.63064900066985e-05	0.293684616156883	0.518	0.59	0.181532450033492	"CD8+ T"	"ENSDNOG00000008288"
"705"	0.000113307097468221	0.281233444189212	0.561	0.61	0.566535487341103	"CD8+ T"	"ENSDNOG00000048399"
"706"	0.000310247763071776	6.16702051763763	0.19	0.263	1	"CD8+ T"	"ENSDNOG00000000361"
"707"	0.000354022347213357	0.304638361711006	0.44	0.477	1	"CD8+ T"	"ENSDNOG00000036071"
"708"	0.00185366837383001	0.255088857275107	0.322	0.379	1	"CD8+ T"	"ENSDNOG00000032695"
"709"	0.0531711604413374	3.00653676465013	0.152	0.26	1	"CD8+ T"	"ENSDNOG00000035325"
"710"	0	7.17817688961501	0.235	0.293	0	"Undefined"	"ENSDNOG00000004143"
"711"	3.39507582814368e-258	1.8563949842672	0.249	0.287	1.69753791407184e-254	"Undefined"	"ENSDNOG00000015565"
"712"	1.43122363557132e-252	5.75916816606994	0.348	0.486	7.15611817785658e-249	"Undefined"	"ENSDNOG00000037283"
"713"	2.78099472000406e-204	1.0679294964652	0.321	0.398	1.39049736000203e-200	"Undefined"	"ENSDNOG00000015337"
"714"	5.6245603945509e-204	1.32407957810364	0.336	0.4	2.81228019727545e-200	"Undefined"	"ENSDNOG00000039946"
"715"	2.07243166013193e-200	0.642278701324955	0.275	0.297	1.03621583006596e-196	"Undefined"	"ENSDNOG00000040115"
"716"	1.60364955499977e-188	0.309075070109187	0.251	0.193	8.01824777499887e-185	"Undefined"	"ENSDNOG00000033847"
"717"	1.25746415985537e-175	2.42721283279356	0.298	0.333	6.28732079927687e-172	"Undefined"	"ENSDNOG00000015065"
"718"	2.55752551168173e-152	0.607047210255946	0.889	0.508	1.27876275584086e-148	"Undefined"	"ENSDNOG00000019529"
"719"	1.92592960835053e-116	0.27460330244025	0.401	0.423	9.62964804175266e-113	"Undefined"	"ENSDNOG00000005686"
"720"	3.60411458094563e-116	0.692365680053388	0.297	0.2	1.80205729047282e-112	"Undefined"	"ENSDNOG00000017327"
"721"	8.46522110733245e-113	1.02203058375022	0.489	0.53	4.23261055366623e-109	"Undefined"	"ENSDNOG00000046590"
"722"	1.05369216980941e-110	0.808757253134042	0.357	0.339	5.26846084904704e-107	"Undefined"	"ENSDNOG00000013684"
"723"	2.57843329106053e-110	0.687059097689037	0.251	0.198	1.28921664553026e-106	"Undefined"	"ENSDNOG00000019431"
"724"	1.48586612849999e-95	0.391133842403362	0.257	0.116	7.42933064249994e-92	"Undefined"	"ENSDNOG00000016575"
"725"	8.36048606086809e-95	1.29760323076223	0.289	0.237	4.18024303043404e-91	"Undefined"	"ENSDNOG00000017905"
"726"	3.00267170892782e-88	2.07167912000063	0.276	0.246	1.50133585446391e-84	"Undefined"	"ENSDNOG00000010476"
"727"	5.93489926482068e-88	1.10430769724632	0.434	0.377	2.96744963241034e-84	"Undefined"	"ENSDNOG00000049762"
"728"	1.95459024071254e-84	5.65066229530017	0.598	0.57	9.77295120356269e-81	"Undefined"	"ENSDNOG00000006106"
"729"	1.28688180806423e-82	2.32185125669669	0.379	0.343	6.43440904032116e-79	"Undefined"	"ENSDNOG00000015809"
"730"	1.71066160774818e-78	0.720916770609806	1	1	8.55330803874088e-75	"Undefined"	"ENSDNOG00000049498"
"731"	2.59208868515337e-75	0.7229009379763	0.645	0.281	1.29604434257669e-71	"Undefined"	"ENSDNOG00000000371"
"732"	3.65077095200002e-74	0.295265457235622	0.866	0.501	1.82538547600001e-70	"Undefined"	"ENSDNOG00000011482"
"733"	6.61320811992957e-74	0.567883778645424	0.455	0.443	3.30660405996479e-70	"Undefined"	"ENSDNOG00000011488"
"734"	2.20626777725954e-66	0.252342571269265	0.259	0.236	1.10313388862977e-62	"Undefined"	"ENSDNOG00000019673"
"735"	2.71203834759313e-66	2.00962373188619	0.307	0.245	1.35601917379657e-62	"Undefined"	"ENSDNOG00000002017"
"736"	1.003413301062e-62	0.473400846324348	0.337	0.267	5.01706650531002e-59	"Undefined"	"ENSDNOG00000037466"
"737"	9.51582216927712e-59	0.822066009644454	0.258	0.175	4.75791108463856e-55	"Undefined"	"ENSDNOG00000024518"
"738"	6.9287972498067e-55	0.90285646600668	0.792	0.501	3.46439862490335e-51	"Undefined"	"ENSDNOG00000006669"
"739"	4.72087319303534e-50	1.11986903184518	0.394	0.328	2.36043659651767e-46	"Undefined"	"ENSDNOG00000048664"
"740"	2.79302319938784e-49	0.811637130398845	0.295	0.195	1.39651159969392e-45	"Undefined"	"ENSDNOG00000008038"
"741"	7.82580592892421e-49	0.805005388216827	0.695	0.407	3.91290296446211e-45	"Undefined"	"ENSDNOG00000018729"
"742"	1.99361090039447e-48	0.424540246837089	0.945	0.737	9.96805450197233e-45	"Undefined"	"ENSDNOG00000041688"
"743"	3.16918922695134e-47	0.638092092868007	1	1	1.58459461347567e-43	"Undefined"	"ENSDNOG00000035638"
"744"	2.01707271585926e-41	1.22416976015249	0.568	0.237	1.00853635792963e-37	"Undefined"	"ENSDNOG00000024519"
"745"	4.28219928143143e-36	0.503804556198627	0.703	0.44	2.14109964071571e-32	"Undefined"	"ENSDNOG00000031371"
"746"	1.44407323263535e-33	0.73634667439414	0.499	0.421	7.22036616317676e-30	"Undefined"	"ENSDNOG00000014307"
"747"	8.59445319030158e-32	0.385880506669632	0.449	0.34	4.29722659515079e-28	"Undefined"	"ENSDNOG00000006732"
"748"	1.44342197660227e-29	0.497988847134675	0.472	0.383	7.21710988301136e-26	"Undefined"	"ENSDNOG00000033427"
"749"	6.87928877215102e-29	0.970505445745303	0.926	0.692	3.43964438607551e-25	"Undefined"	"ENSDNOG00000046404"
"750"	8.76976059594477e-28	0.731295325012121	1	1	4.38488029797238e-24	"Undefined"	"ENSDNOG00000034540"
"751"	4.3633613535022e-27	0.433672106960739	0.88	0.574	2.1816806767511e-23	"Undefined"	"ENSDNOG00000005648"
"752"	4.78116917580948e-25	0.903224717360244	0.544	0.465	2.39058458790474e-21	"Undefined"	"ENSDNOG00000043891"
"753"	2.57376909086564e-20	0.650933673566652	1	1	1.28688454543282e-16	"Undefined"	"ENSDNOG00000042250"
"754"	4.7695668632234e-20	0.639911559783032	1	1	2.3847834316117e-16	"Undefined"	"ENSDNOG00000041060"
"755"	3.09889624419887e-16	0.267548549393319	0.731	0.585	1.54944812209943e-12	"Undefined"	"ENSDNOG00000048944"
"756"	1.27252231045628e-15	8.04202401044372	0.544	0.269	6.36261155228139e-12	"Undefined"	"ENSDNOG00000037551"
"757"	5.16465145115734e-15	0.411468553362604	0.877	0.675	2.58232572557867e-11	"Undefined"	"ENSDNOG00000048587"
"758"	6.92001760203687e-14	0.608239401772745	1	1	3.46000880101844e-10	"Undefined"	"ENSDNOG00000036640"
"759"	1.59598404302763e-12	0.671659663149874	1	1	7.97992021513814e-09	"Undefined"	"ENSDNOG00000038856"
"760"	2.91411912480045e-12	0.634797119954543	0.381	0.246	1.45705956240023e-08	"Undefined"	"ENSDNOG00000043236"
"761"	1.50419451449335e-11	0.591880458882837	0.912	0.839	7.52097257246675e-08	"Undefined"	"ENSDNOG00000032602"
"762"	1.13251717957541e-10	0.819041592467447	0.424	0.243	5.66258589787705e-07	"Undefined"	"ENSDNOG00000039872"
"763"	2.03645940278792e-09	0.454936524083577	0.81	0.677	1.01822970139396e-05	"Undefined"	"ENSDNOG00000037287"
"764"	8.73836605172519e-08	6.78202647069976	0.891	0.646	0.000436918302586259	"Undefined"	"ENSDNOG00000034951"
"765"	1.07131890980695e-07	6.52308339820235	0.526	0.365	0.000535659454903473	"Undefined"	"ENSDNOG00000007956"
"766"	3.70891521342043e-06	0.884362276672972	0.536	0.378	0.0185445760671022	"Undefined"	"ENSDNOG00000031698"
"767"	5.52863227058219e-06	4.30176624029588	0.757	0.54	0.027643161352911	"Undefined"	"ENSDNOG00000038474"
"768"	0.000432190712342075	7.40851926932589	0.613	0.36	1	"Undefined"	"ENSDNOG00000032247"
"769"	0.00046768650205119	0.422969279504216	1	0.998	1	"Undefined"	"ENSDNOG00000045117"
"770"	0.00206824869731559	0.31334079564362	0.658	0.44	1	"Undefined"	"ENSDNOG00000041454"
"771"	0.00239281995027731	0.687982453107715	0.493	0.301	1	"Undefined"	"ENSDNOG00000002630"
"772"	0.0108653757513266	0.387063805193089	0.705	0.529	1	"Undefined"	"ENSDNOG00000018923"
"773"	0.0118176770897017	0.304365633648815	0.66	0.553	1	"Undefined"	"ENSDNOG00000048656"
"774"	0.0125427691896252	0.516353444523582	0.702	0.634	1	"Undefined"	"ENSDNOG00000050450"
"775"	0.0419990336913717	2.11031210963707	0.629	0.413	1	"Undefined"	"ENSDNOG00000008114"
"776"	0.06260738545325	1.78257751515786	0.929	0.686	1	"Undefined"	"ENSDNOG00000049325"
"777"	0.245288106998383	1.22778865762088	0.579	0.365	1	"Undefined"	"ENSDNOG00000031724"
"778"	0.533977240930078	0.253838489342706	0.538	0.31	1	"Undefined"	"ENSDNOG00000017847"
"779"	0.860797173904902	0.263975127714701	0.454	0.252	1	"Undefined"	"ENSDNOG00000040276"
"780"	0.860797173904902	0.263975127714701	0.454	0.252	1	"Undefined"	"ENSDNOG00000041577"
"781"	0.88292046778439	0.331819812977368	0.664	0.483	1	"Undefined"	"ENSDNOG00000014808"
"782"	0	2.87362916694395	0.985	0.242	0	"B"	"ENSDNOG00000037668"
"783"	0	2.77838013040381	0.994	0.555	0	"B"	"ENSDNOG00000005002"
"784"	0	2.71352646410339	0.999	0.712	0	"B"	"ENSDNOG00000037384"
"785"	0	2.62564645131001	1	0.716	0	"B"	"ENSDNOG00000009313"
"786"	0	2.59918850579941	0.884	0.375	0	"B"	"ENSDNOG00000032116"
"787"	0	2.48137276165096	0.985	0.513	0	"B"	"ENSDNOG00000032290"
"788"	0	2.05903516058372	0.99	0.636	0	"B"	"ENSDNOG00000043328"
"789"	0	1.94280399822846	0.993	0.716	0	"B"	"ENSDNOG00000004997"
"790"	0	1.94166852679166	0.921	0.369	0	"B"	"ENSDNOG00000036620"
"791"	0	1.81266290077304	0.896	0.595	0	"B"	"ENSDNOG00000043741"
"792"	0	1.61144351108481	0.923	0.556	0	"B"	"ENSDNOG00000042290"
"793"	0	1.58039905606873	0.764	0.474	0	"B"	"ENSDNOG00000033687"
"794"	0	1.50555508530237	0.873	0.549	0	"B"	"ENSDNOG00000010566"
"795"	0	1.48305653652688	0.871	0.593	0	"B"	"ENSDNOG00000046252"
"796"	0	1.41559866725566	0.799	0.164	0	"B"	"ENSDNOG00000041939"
"797"	0	1.40795222326468	0.993	0.754	0	"B"	"ENSDNOG00000043957"
"798"	0	1.4026852269482	0.83	0.316	0	"B"	"ENSDNOG00000012458"
"799"	0	1.38384023954729	0.828	0.134	0	"B"	"ENSDNOG00000036464"
"800"	0	1.36169834874579	0.813	0.181	0	"B"	"ENSDNOG00000034806"
"801"	0	1.33758319867954	0.835	0.379	0	"B"	"ENSDNOG00000035443"
"802"	0	1.29168818970124	0.829	0.186	0	"B"	"ENSDNOG00000002403"
"803"	0	1.27353848476366	0.838	0.565	0	"B"	"ENSDNOG00000044550"
"804"	0	1.21409512152001	0.972	0.816	0	"B"	"ENSDNOG00000017128"
"805"	0	1.0820879990852	0.688	0.256	0	"B"	"ENSDNOG00000031400"
"806"	0	1.07855978376741	0.685	0.3	0	"B"	"ENSDNOG00000034692"
"807"	0	1.04015697110093	0.798	0.398	0	"B"	"ENSDNOG00000036128"
"808"	0	1.01345566996275	0.77	0.242	0	"B"	"ENSDNOG00000040617"
"809"	0	1.00459655376771	0.784	0.364	0	"B"	"ENSDNOG00000037101"
"810"	0	1.00175778409636	0.781	0.346	0	"B"	"ENSDNOG00000024710"
"811"	0	1.00025079036416	0.821	0.502	0	"B"	"ENSDNOG00000038898"
"812"	0	0.995438205784126	0.779	0.234	0	"B"	"ENSDNOG00000050314"
"813"	0	0.979255387926671	0.766	0.303	0	"B"	"ENSDNOG00000035697"
"814"	0	0.926535933261891	0.812	0.493	0	"B"	"ENSDNOG00000002005"
"815"	0	0.897003250471474	0.718	0.186	0	"B"	"ENSDNOG00000039815"
"816"	0	0.865995370367521	0.835	0.61	0	"B"	"ENSDNOG00000032989"
"817"	0	0.858759154535908	0.977	0.788	0	"B"	"ENSDNOG00000042941"
"818"	0	0.802172940768768	0.63	0.133	0	"B"	"ENSDNOG00000046864"
"819"	0	0.783951273051404	0.682	0.201	0	"B"	"ENSDNOG00000018640"
"820"	0	0.771087617453746	0.698	0.177	0	"B"	"ENSDNOG00000049049"
"821"	0	0.730391710836528	0.655	0.227	0	"B"	"ENSDNOG00000049728"
"822"	0	0.725296136144789	0.779	0.603	0	"B"	"ENSDNOG00000039685"
"823"	0	0.717084256880219	0.754	0.569	0	"B"	"ENSDNOG00000018275"
"824"	0	0.710539283736959	0.715	0.383	0	"B"	"ENSDNOG00000045752"
"825"	0	0.710154320322746	0.832	0.614	0	"B"	"ENSDNOG00000048140"
"826"	0	0.708525152969171	0.685	0.291	0	"B"	"ENSDNOG00000042543"
"827"	0	0.701266908286424	0.86	0.669	0	"B"	"ENSDNOG00000041988"
"828"	0	0.67691395125781	0.765	0.493	0	"B"	"ENSDNOG00000041940"
"829"	0	0.675133089755937	0.756	0.413	0	"B"	"ENSDNOG00000042176"
"830"	0	0.67452634131812	0.736	0.518	0	"B"	"ENSDNOG00000033820"
"831"	0	0.642366968018447	0.795	0.64	0	"B"	"ENSDNOG00000036775"
"832"	0	0.631624902664516	0.907	0.584	0	"B"	"ENSDNOG00000042660"
"833"	0	0.620514992052135	0.688	0.33	0	"B"	"ENSDNOG00000015682"
"834"	0	0.61674755720133	0.729	0.387	0	"B"	"ENSDNOG00000006232"
"835"	0	0.603521450714721	0.832	0.714	0	"B"	"ENSDNOG00000004180"
"836"	0	0.601033226807953	0.686	0.15	0	"B"	"ENSDNOG00000031368"
"837"	0	0.596207651928604	0.898	0.734	0	"B"	"ENSDNOG00000016628"
"838"	0	0.589340287970088	0.824	0.583	0	"B"	"ENSDNOG00000045373"
"839"	0	0.584328014269044	0.706	0.417	0	"B"	"ENSDNOG00000008942"
"840"	0	0.573057175009412	0.773	0.519	0	"B"	"ENSDNOG00000018150"
"841"	0	0.562336400245162	0.665	0.313	0	"B"	"ENSDNOG00000048912"
"842"	0	0.560852587511712	0.658	0.086	0	"B"	"ENSDNOG00000006915"
"843"	0	0.55937628609217	0.675	0.427	0	"B"	"ENSDNOG00000049534"
"844"	0	0.55932098856756	0.809	0.612	0	"B"	"ENSDNOG00000031609"
"845"	0	0.532620789453884	0.711	0.468	0	"B"	"ENSDNOG00000046180"
"846"	0	0.524637280220916	0.737	0.507	0	"B"	"ENSDNOG00000045798"
"847"	0	0.51465392128544	0.669	0.392	0	"B"	"ENSDNOG00000000731"
"848"	0	0.50306284848708	0.884	0.795	0	"B"	"ENSDNOG00000032396"
"849"	0	0.500548693130578	0.619	0.356	0	"B"	"ENSDNOG00000016959"
"850"	0	0.498051154524813	0.703	0.552	0	"B"	"ENSDNOG00000042880"
